event,component,usrid
\core\event\course_viewed,core,42988
\core\event\course_viewed,core,42988
\core\event\course_viewed,core,42988
\core\event\course_viewed,core,42988
\core\event\course_viewed,core,42988
\core\event\course_viewed,core,42988
\core\event\course_viewed,core,42988
\mod_page\event\course_module_viewed,mod_page,42988
\mod_page\event\course_module_viewed,mod_page,42988
\core\event\user_loggedin,core,42997
\core\event\user_login_failed,core,42997
\core\event\user_loggedin,core,42997
\core\event\user_login_failed,core,42997
\core\event\user_loggedin,core,42997
\core\event\user_loggedin,core,42997
\core\event\user_loggedout,core,42997
\core\event\user_profile_viewed,core,42997
\core\event\course_viewed,core,42997
\core\event\course_viewed,core,42997
\core\event\course_viewed,core,42997
\core\event\course_viewed,core,42997
\core\event\course_viewed,core,42997
\core\event\course_viewed,core,42997
\core\event\course_viewed,core,42997
\core\event\course_viewed,core,42997
\core\event\course_viewed,core,42997
\core\event\course_viewed,core,42997
\core\event\course_viewed,core,42997
\core\event\course_viewed,core,42997
\core\event\course_viewed,core,42997
\core\event\course_viewed,core,42997
\core\event\course_viewed,core,42997
\core\event\course_viewed,core,42997
\core\event\course_viewed,core,42997
\core\event\course_viewed,core,42997
\mod_quiz\event\course_module_instance_list_viewed,mod_quiz,42997
\core\event\course_viewed,core,42997
\core\event\course_viewed,core,42997
\core\event\course_viewed,core,42997
\core\event\course_viewed,core,42997
\gradereport_user\event\grade_report_viewed,gradereport_user,42997
\core\event\course_viewed,core,42997
\core\event\course_viewed,core,42997
\core\event\course_viewed,core,42997
\core\event\course_viewed,core,42997
\core\event\course_viewed,core,42997
\core\event\course_viewed,core,42997
\core\event\course_viewed,core,42997
\core\event\user_graded,core,42997
\mod_page\event\course_module_viewed,mod_page,42997
\mod_page\event\course_module_viewed,mod_page,42997
\mod_page\event\course_module_viewed,mod_page,42997
\mod_page\event\course_module_viewed,mod_page,42997
\mod_page\event\course_module_viewed,mod_page,42997
\mod_page\event\course_module_viewed,mod_page,42997
\mod_page\event\course_module_viewed,mod_page,42997
\mod_feedback\event\response_submitted,mod_feedback,42997
\mod_feedback\event\course_module_viewed,mod_feedback,42997
\mod_page\event\course_module_viewed,mod_page,42997
\mod_forum\event\course_module_viewed,mod_forum,42997
\mod_forum\event\discussion_viewed,mod_forum,42997
\mod_forum\event\discussion_viewed,mod_forum,42997
\mod_forum\event\discussion_viewed,mod_forum,42997
\mod_forum\event\discussion_viewed,mod_forum,42997
\mod_forum\event\discussion_viewed,mod_forum,42997
\mod_forum\event\discussion_viewed,mod_forum,42997
\mod_forum\event\course_module_viewed,mod_forum,42997
\mod_forum\event\discussion_viewed,mod_forum,42997
\mod_forum\event\discussion_viewed,mod_forum,42997
\mod_forum\event\discussion_viewed,mod_forum,42997
\mod_assign\event\submission_status_viewed,mod_assign,42997
\mod_page\event\course_module_viewed,mod_page,42997
\mod_quiz\event\attempt_started,mod_quiz,42997
\mod_quiz\event\attempt_summary_viewed,mod_quiz,42997
\mod_quiz\event\course_module_viewed,mod_quiz,42997
\mod_quiz\event\attempt_viewed,mod_quiz,42997
\mod_quiz\event\course_module_viewed,mod_quiz,42997
\mod_quiz\event\attempt_viewed,mod_quiz,42997
\mod_quiz\event\attempt_viewed,mod_quiz,42997
\mod_quiz\event\attempt_viewed,mod_quiz,42997
\mod_quiz\event\attempt_viewed,mod_quiz,42997
\mod_quiz\event\attempt_viewed,mod_quiz,42997
\mod_quiz\event\course_module_viewed,mod_quiz,42997
\mod_quiz\event\attempt_submitted,mod_quiz,42997
\mod_quiz\event\attempt_started,mod_quiz,42997
\mod_quiz\event\attempt_summary_viewed,mod_quiz,42997
\mod_quiz\event\course_module_viewed,mod_quiz,42997
\mod_quiz\event\course_module_viewed,mod_quiz,42997
\mod_quiz\event\course_module_viewed,mod_quiz,42997
\mod_quiz\event\attempt_viewed,mod_quiz,42997
\mod_quiz\event\attempt_viewed,mod_quiz,42997
\mod_quiz\event\attempt_viewed,mod_quiz,42997
\mod_page\event\course_module_viewed,mod_page,42997
\mod_page\event\course_module_viewed,mod_page,42997
\mod_page\event\course_module_viewed,mod_page,42997
\mod_page\event\course_module_viewed,mod_page,42997
\core\event\user_loggedin,core,43014
\core\event\user_loggedout,core,43014
\core\event\user_loggedin,core,43014
\core\event\user_loggedout,core,43014
\core\event\user_loggedin,core,43014
\core\event\user_loggedout,core,43014
\core\event\user_loggedin,core,43014
\core\event\user_loggedout,core,43014
\core\event\course_viewed,core,43014
\core\event\course_viewed,core,43014
\core\event\course_viewed,core,43014
\core\event\course_viewed,core,43014
\core\event\course_viewed,core,43014
\core\event\course_viewed,core,43014
\core\event\course_viewed,core,43014
\core\event\course_viewed,core,43014
\core\event\course_viewed,core,43014
\core\event\course_viewed,core,43014
\core\event\course_viewed,core,43014
\core\event\course_viewed,core,43014
\core\event\course_viewed,core,43014
\core\event\course_viewed,core,43014
\core\event\course_viewed,core,43014
\core\event\course_viewed,core,43014
\core\event\course_viewed,core,43014
\mod_page\event\course_module_viewed,mod_page,43014
\mod_page\event\course_module_viewed,mod_page,43014
\core\event\user_loggedin,core,43036
\core\event\user_loggedin,core,43036
\core\event\user_loggedin,core,43036
\core\event\user_profile_viewed,core,43036
\core\event\user_profile_viewed,core,43036
\core\event\user_profile_viewed,core,43036
\core\event\user_updated,core,43036
\core\event\course_viewed,core,43036
\core\event\course_viewed,core,43036
\core\event\course_viewed,core,43036
\core\event\course_viewed,core,43036
\core\event\course_viewed,core,43036
\core\event\course_viewed,core,43036
\core\event\course_viewed,core,43036
\core\event\course_viewed,core,43036
\core\event\course_viewed,core,43036
\core\event\course_viewed,core,43036
\core\event\course_viewed,core,43036
\core\event\course_viewed,core,43036
\core\event\course_viewed,core,43036
\core\event\course_viewed,core,43036
\core\event\course_viewed,core,43036
\core\event\course_viewed,core,43036
\core\event\course_viewed,core,43036
\core\event\course_viewed,core,43036
\core\event\user_graded,core,43036
\core\event\user_graded,core,43036
\mod_page\event\course_module_viewed,mod_page,43036
\mod_page\event\course_module_viewed,mod_page,43036
\mod_page\event\course_module_viewed,mod_page,43036
\mod_feedback\event\response_submitted,mod_feedback,43036
\mod_feedback\event\course_module_viewed,mod_feedback,43036
\mod_feedback\event\response_submitted,mod_feedback,43036
\mod_feedback\event\course_module_viewed,mod_feedback,43036
\mod_page\event\course_module_viewed,mod_page,43036
\mod_page\event\course_module_viewed,mod_page,43036
\mod_forum\event\assessable_uploaded,mod_forum,43036
\mod_forum\event\discussion_subscription_created,mod_forum,43036
\mod_forum\event\post_created,mod_forum,43036
\mod_forum\event\course_module_viewed,mod_forum,43036
\mod_forum\event\discussion_viewed,mod_forum,43036
\mod_forum\event\discussion_viewed,mod_forum,43036
\mod_forum\event\discussion_viewed,mod_forum,43036
\mod_quiz\event\attempt_started,mod_quiz,43036
\mod_quiz\event\attempt_summary_viewed,mod_quiz,43036
\mod_quiz\event\course_module_viewed,mod_quiz,43036
\mod_quiz\event\attempt_viewed,mod_quiz,43036
\mod_quiz\event\attempt_viewed,mod_quiz,43036
\mod_quiz\event\attempt_viewed,mod_quiz,43036
\mod_quiz\event\attempt_viewed,mod_quiz,43036
\mod_quiz\event\course_module_viewed,mod_quiz,43036
\mod_quiz\event\attempt_submitted,mod_quiz,43036
\mod_quiz\event\attempt_started,mod_quiz,43036
\mod_quiz\event\attempt_summary_viewed,mod_quiz,43036
\mod_quiz\event\course_module_viewed,mod_quiz,43036
\mod_quiz\event\attempt_viewed,mod_quiz,43036
\mod_quiz\event\attempt_viewed,mod_quiz,43036
\mod_quiz\event\attempt_viewed,mod_quiz,43036
\mod_quiz\event\course_module_viewed,mod_quiz,43036
\mod_quiz\event\attempt_submitted,mod_quiz,43036
\mod_page\event\course_module_viewed,mod_page,43036
\mod_page\event\course_module_viewed,mod_page,43036
\mod_page\event\course_module_viewed,mod_page,43036
\core\event\message_sent,core,43040
\core\event\message_sent,core,43040
\core\event\user_loggedin,core,43040
\core\event\user_loggedout,core,43040
\core\event\user_loggedin,core,43040
\core\event\user_loggedout,core,43040
\core\event\user_loggedin,core,43040
\core\event\user_loggedout,core,43040
\core\event\user_loggedin,core,43040
\core\event\user_loggedout,core,43040
\core\event\user_loggedin,core,43040
\core\event\user_loggedout,core,43040
\core\event\user_loggedin,core,43040
\core\event\user_loggedin,core,43040
\core\event\user_loggedin,core,43040
\core\event\user_loggedin,core,43040
\core\event\user_loggedin,core,43040
\core\event\user_loggedin,core,43040
\core\event\user_loggedin,core,43040
\core\event\user_loggedin,core,43040
\core\event\user_loggedin,core,43040
\core\event\user_loggedin,core,43040
\core\event\user_loggedin,core,43040
\core\event\user_loggedout,core,43040
\core\event\message_contact_added,core,43040
\core\event\user_profile_viewed,core,43040
\core\event\user_profile_viewed,core,43040
\core\event\user_profile_viewed,core,43040
\core\event\user_profile_viewed,core,43040
\core\event\user_updated,core,43040
\core\event\user_updated,core,43040
\core\event\user_updated,core,43040
\core\event\course_viewed,core,43040
\core\event\course_viewed,core,43040
\core\event\course_viewed,core,43040
\core\event\course_viewed,core,43040
\core\event\course_viewed,core,43040
\core\event\course_viewed,core,43040
\core\event\course_viewed,core,43040
\core\event\course_viewed,core,43040
\core\event\course_viewed,core,43040
\core\event\course_viewed,core,43040
\core\event\course_viewed,core,43040
\core\event\course_viewed,core,43040
\core\event\course_viewed,core,43040
\core\event\course_viewed,core,43040
\core\event\course_viewed,core,43040
\core\event\course_viewed,core,43040
\core\event\course_viewed,core,43040
\core\event\course_viewed,core,43040
\core\event\course_viewed,core,43040
\core\event\course_viewed,core,43040
\core\event\course_viewed,core,43040
\core\event\course_viewed,core,43040
\core\event\course_viewed,core,43040
\core\event\course_viewed,core,43040
\core\event\course_viewed,core,43040
\core\event\course_viewed,core,43040
\core\event\course_viewed,core,43040
\core\event\course_viewed,core,43040
\core\event\course_viewed,core,43040
\core\event\user_graded,core,43040
\mod_page\event\course_module_viewed,mod_page,43040
\mod_page\event\course_module_viewed,mod_page,43040
\mod_page\event\course_module_viewed,mod_page,43040
\mod_forum\event\course_module_viewed,mod_forum,43040
\mod_forum\event\discussion_viewed,mod_forum,43040
\mod_quiz\event\attempt_started,mod_quiz,43040
\mod_quiz\event\attempt_summary_viewed,mod_quiz,43040
\mod_quiz\event\course_module_viewed,mod_quiz,43040
\mod_quiz\event\attempt_viewed,mod_quiz,43040
\mod_quiz\event\course_module_viewed,mod_quiz,43040
\mod_quiz\event\attempt_viewed,mod_quiz,43040
\mod_quiz\event\attempt_viewed,mod_quiz,43040
\mod_quiz\event\attempt_viewed,mod_quiz,43040
\mod_quiz\event\attempt_viewed,mod_quiz,43040
\mod_quiz\event\course_module_viewed,mod_quiz,43040
\mod_quiz\event\attempt_submitted,mod_quiz,43040
\mod_page\event\course_module_viewed,mod_page,43040
\mod_page\event\course_module_viewed,mod_page,43040
\core\event\user_loggedin,core,43042
\core\event\user_loggedin,core,43042
\core\event\user_loggedin,core,43042
\core\event\user_loggedout,core,43042
\core\event\user_loggedin,core,43042
\core\event\user_loggedin,core,43042
\core\event\user_loggedin,core,43042
\core\event\user_loggedin,core,43042
\core\event\user_loggedin,core,43042
\core\event\user_loggedin,core,43042
\core\event\user_loggedin,core,43042
\core\event\user_loggedin,core,43042
\core\event\user_loggedin,core,43042
\core\event\user_loggedin,core,43042
\core\event\user_profile_viewed,core,43042
\core\event\user_profile_viewed,core,43042
\core\event\user_profile_viewed,core,43042
\core\event\user_profile_viewed,core,43042
\core\event\user_profile_viewed,core,43042
\core\event\user_profile_viewed,core,43042
\core\event\user_updated,core,43042
\core\event\course_viewed,core,43042
\core\event\course_viewed,core,43042
\core\event\course_viewed,core,43042
\core\event\course_viewed,core,43042
\core\event\course_viewed,core,43042
\core\event\course_viewed,core,43042
\core\event\course_viewed,core,43042
\core\event\course_viewed,core,43042
\core\event\course_viewed,core,43042
\core\event\course_viewed,core,43042
\core\event\course_viewed,core,43042
\core\event\course_viewed,core,43042
\core\event\course_viewed,core,43042
\core\event\course_viewed,core,43042
\core\event\course_viewed,core,43042
\core\event\course_viewed,core,43042
\core\event\course_viewed,core,43042
\core\event\course_viewed,core,43042
\core\event\course_viewed,core,43042
\core\event\course_viewed,core,43042
\core\event\course_viewed,core,43042
\core\event\course_viewed,core,43042
\core\event\course_viewed,core,43042
\core\event\course_viewed,core,43042
\core\event\course_viewed,core,43042
\core\event\course_viewed,core,43042
\core\event\course_viewed,core,43042
\core\event\course_viewed,core,43042
\core\event\course_viewed,core,43042
\core\event\course_viewed,core,43042
\core\event\course_viewed,core,43042
\core\event\course_viewed,core,43042
\core\event\course_viewed,core,43042
\core\event\course_viewed,core,43042
\core\event\course_viewed,core,43042
\core\event\course_viewed,core,43042
\core\event\course_viewed,core,43042
\core\event\course_viewed,core,43042
\core\event\course_viewed,core,43042
\core\event\course_viewed,core,43042
\core\event\course_viewed,core,43042
\core\event\course_viewed,core,43042
\core\event\course_viewed,core,43042
\core\event\course_viewed,core,43042
\core\event\course_viewed,core,43042
\core\event\course_viewed,core,43042
\core\event\course_viewed,core,43042
\core\event\course_viewed,core,43042
\core\event\course_viewed,core,43042
\core\event\course_viewed,core,43042
\core\event\course_viewed,core,43042
\core\event\course_viewed,core,43042
\mod_page\event\course_module_viewed,mod_page,43042
\mod_page\event\course_module_viewed,mod_page,43042
\mod_forum\event\assessable_uploaded,mod_forum,43042
\mod_forum\event\discussion_subscription_created,mod_forum,43042
\mod_forum\event\post_created,mod_forum,43042
\mod_forum\event\course_module_viewed,mod_forum,43042
\mod_forum\event\discussion_viewed,mod_forum,43042
\mod_forum\event\course_module_viewed,mod_forum,43042
\mod_forum\event\discussion_viewed,mod_forum,43042
\mod_forum\event\course_module_viewed,mod_forum,43042
\mod_forum\event\discussion_viewed,mod_forum,43042
\mod_forum\event\discussion_viewed,mod_forum,43042
\mod_forum\event\course_module_viewed,mod_forum,43042
\mod_forum\event\discussion_viewed,mod_forum,43042
\mod_forum\event\course_module_viewed,mod_forum,43042
\mod_forum\event\discussion_viewed,mod_forum,43042
\mod_page\event\course_module_viewed,mod_page,43042
\mod_page\event\course_module_viewed,mod_page,43042
\mod_page\event\course_module_viewed,mod_page,43042
\mod_page\event\course_module_viewed,mod_page,43042
\core\event\user_loggedin,core,43053
\core\event\user_login_failed,core,43053
\core\event\user_loggedout,core,43053
\core\event\user_loggedin,core,43053
\core\event\user_login_failed,core,43053
\core\event\user_loggedin,core,43053
\core\event\course_viewed,core,43053
\core\event\course_viewed,core,43053
\core\event\course_viewed,core,43053
\core\event\course_viewed,core,43053
\core\event\course_viewed,core,43053
\core\event\course_viewed,core,43053
\core\event\course_viewed,core,43053
\mod_page\event\course_module_viewed,mod_page,43053
\mod_page\event\course_module_viewed,mod_page,43053
\core\event\user_loggedin,core,43073
\core\event\user_loggedin,core,43073
\core\event\user_loggedin,core,43073
\core\event\user_loggedin,core,43073
\core\event\user_profile_viewed,core,43073
\core\event\user_profile_viewed,core,43073
\core\event\user_updated,core,43073
\core\event\course_viewed,core,43073
\core\event\course_viewed,core,43073
\core\event\course_viewed,core,43073
\core\event\course_viewed,core,43073
\core\event\course_viewed,core,43073
\core\event\course_viewed,core,43073
\core\event\course_viewed,core,43073
\core\event\course_viewed,core,43073
\core\event\course_viewed,core,43073
\core\event\course_viewed,core,43073
\core\event\course_viewed,core,43073
\core\event\course_viewed,core,43073
\core\event\course_viewed,core,43073
\core\event\course_viewed,core,43073
\core\event\course_viewed,core,43073
\core\event\course_viewed,core,43073
\core\event\course_viewed,core,43073
\core\event\course_viewed,core,43073
\core\event\course_viewed,core,43073
\core\event\course_viewed,core,43073
\mod_page\event\course_module_viewed,mod_page,43073
\mod_page\event\course_module_viewed,mod_page,43073
\mod_forum\event\assessable_uploaded,mod_forum,43073
\mod_forum\event\discussion_subscription_created,mod_forum,43073
\mod_forum\event\post_created,mod_forum,43073
\mod_forum\event\course_module_viewed,mod_forum,43073
\mod_forum\event\discussion_viewed,mod_forum,43073
\mod_forum\event\discussion_viewed,mod_forum,43073
\mod_page\event\course_module_viewed,mod_page,43073
\mod_page\event\course_module_viewed,mod_page,43073
\mod_page\event\course_module_viewed,mod_page,43073
\core\event\user_loggedin,core,43109
\core\event\user_loggedin,core,43109
\core\event\user_loggedin,core,43109
\core\event\user_loggedout,core,43109
\core\event\user_loggedin,core,43109
\core\event\user_loggedout,core,43109
\core\event\user_loggedin,core,43109
\core\event\user_loggedout,core,43109
\core\event\user_loggedin,core,43109
\core\event\user_loggedout,core,43109
\core\event\user_loggedin,core,43109
\core\event\user_loggedin,core,43109
\core\event\user_loggedin,core,43109
\core\event\user_loggedin,core,43109
\core\event\message_viewed,core,43109
\core\event\message_viewed,core,43109
\core\event\message_viewed,core,43109
\core\event\message_viewed,core,43109
\core\event\message_viewed,core,43109
\core\event\message_viewed,core,43109
\core\event\message_viewed,core,43109
\core\event\user_profile_viewed,core,43109
\core\event\course_viewed,core,43109
\core\event\course_viewed,core,43109
\core\event\course_viewed,core,43109
\core\event\course_viewed,core,43109
\core\event\course_viewed,core,43109
\core\event\course_viewed,core,43109
\core\event\course_viewed,core,43109
\core\event\course_viewed,core,43109
\core\event\course_viewed,core,43109
\core\event\course_viewed,core,43109
\core\event\course_viewed,core,43109
\core\event\course_viewed,core,43109
\core\event\course_viewed,core,43109
\core\event\course_viewed,core,43109
\core\event\course_viewed,core,43109
\core\event\course_viewed,core,43109
\core\event\course_viewed,core,43109
\core\event\course_viewed,core,43109
\core\event\course_viewed,core,43109
\core\event\course_viewed,core,43109
\core\event\course_viewed,core,43109
\core\event\user_graded,core,43109
\core\event\user_profile_viewed,core,43109
\core\event\user_profile_viewed,core,43109
\mod_quiz\event\course_module_instance_list_viewed,mod_quiz,43109
\mod_quiz\event\course_module_instance_list_viewed,mod_quiz,43109
\core\event\course_viewed,core,43109
\core\event\course_viewed,core,43109
\gradereport_user\event\grade_report_viewed,gradereport_user,43109
\core\event\course_viewed,core,43109
\core\event\course_viewed,core,43109
\core\event\course_viewed,core,43109
\core\event\course_viewed,core,43109
\mod_quiz\event\course_module_instance_list_viewed,mod_quiz,43109
\core\event\course_viewed,core,43109
\core\event\course_viewed,core,43109
\mod_page\event\course_module_viewed,mod_page,43109
\mod_page\event\course_module_viewed,mod_page,43109
\mod_page\event\course_module_viewed,mod_page,43109
\mod_page\event\course_module_viewed,mod_page,43109
\mod_page\event\course_module_viewed,mod_page,43109
\mod_forum\event\course_module_viewed,mod_forum,43109
\mod_forum\event\discussion_viewed,mod_forum,43109
\mod_quiz\event\attempt_started,mod_quiz,43109
\mod_quiz\event\attempt_summary_viewed,mod_quiz,43109
\mod_quiz\event\course_module_viewed,mod_quiz,43109
\mod_quiz\event\attempt_viewed,mod_quiz,43109
\mod_quiz\event\attempt_viewed,mod_quiz,43109
\mod_quiz\event\attempt_viewed,mod_quiz,43109
\mod_quiz\event\attempt_viewed,mod_quiz,43109
\mod_quiz\event\course_module_viewed,mod_quiz,43109
\mod_quiz\event\attempt_submitted,mod_quiz,43109
\mod_page\event\course_module_viewed,mod_page,43109
\mod_page\event\course_module_viewed,mod_page,43109
\mod_page\event\course_module_viewed,mod_page,43109
\mod_forum\event\course_module_viewed,mod_forum,43109
\mod_forum\event\discussion_viewed,mod_forum,43109
\mod_forum\event\discussion_viewed,mod_forum,43109
\mod_forum\event\course_module_viewed,mod_forum,43109
\mod_forum\event\discussion_viewed,mod_forum,43109
\mod_forum\event\discussion_viewed,mod_forum,43109
\mod_forum\event\course_module_viewed,mod_forum,43109
\mod_forum\event\discussion_viewed,mod_forum,43109
\mod_forum\event\discussion_viewed,mod_forum,43109
\mod_quiz\event\course_module_viewed,mod_quiz,43109
\mod_quiz\event\course_module_viewed,mod_quiz,43109
\mod_forum\event\course_module_viewed,mod_forum,43109
\mod_forum\event\discussion_viewed,mod_forum,43109
\mod_quiz\event\course_module_viewed,mod_quiz,43109
\mod_assign\event\submission_status_viewed,mod_assign,43109
\mod_page\event\course_module_viewed,mod_page,43109
\mod_quiz\event\course_module_viewed,mod_quiz,43109
\core\event\user_loggedin,core,43112
\core\event\user_loggedout,core,43112
\core\event\user_loggedin,core,43112
\core\event\user_loggedin,core,43112
\core\event\user_loggedin,core,43112
\core\event\user_loggedin,core,43112
\core\event\user_loggedin,core,43112
\core\event\user_loggedin,core,43112
\core\event\user_loggedin,core,43112
\core\event\course_viewed,core,43112
\core\event\course_viewed,core,43112
\core\event\course_viewed,core,43112
\core\event\course_viewed,core,43112
\core\event\course_viewed,core,43112
\core\event\course_viewed,core,43112
\core\event\course_viewed,core,43112
\core\event\course_viewed,core,43112
\core\event\course_viewed,core,43112
\core\event\course_viewed,core,43112
\core\event\course_viewed,core,43112
\core\event\course_viewed,core,43112
\core\event\course_viewed,core,43112
\core\event\course_viewed,core,43112
\core\event\course_viewed,core,43112
\core\event\course_viewed,core,43112
\core\event\course_viewed,core,43112
\core\event\course_viewed,core,43112
\core\event\course_viewed,core,43112
\core\event\course_viewed,core,43112
\core\event\course_viewed,core,43112
\core\event\course_viewed,core,43112
\core\event\course_viewed,core,43112
\core\event\course_viewed,core,43112
\core\event\course_viewed,core,43112
\core\event\course_viewed,core,43112
\core\event\course_viewed,core,43112
\core\event\course_viewed,core,43112
\core\event\course_viewed,core,43112
\core\event\course_viewed,core,43112
\core\event\course_viewed,core,43112
\core\event\course_viewed,core,43112
\core\event\course_viewed,core,43112
\core\event\course_viewed,core,43112
\core\event\course_viewed,core,43112
\core\event\course_viewed,core,43112
\core\event\course_viewed,core,43112
\core\event\user_graded,core,43112
\mod_page\event\course_module_viewed,mod_page,43112
\mod_page\event\course_module_viewed,mod_page,43112
\mod_page\event\course_module_viewed,mod_page,43112
\mod_page\event\course_module_viewed,mod_page,43112
\mod_page\event\course_module_viewed,mod_page,43112
\mod_page\event\course_module_viewed,mod_page,43112
\mod_page\event\course_module_viewed,mod_page,43112
\mod_forum\event\assessable_uploaded,mod_forum,43112
\mod_forum\event\discussion_subscription_created,mod_forum,43112
\mod_forum\event\post_created,mod_forum,43112
\mod_forum\event\course_module_viewed,mod_forum,43112
\mod_forum\event\course_module_viewed,mod_forum,43112
\mod_forum\event\discussion_viewed,mod_forum,43112
\mod_forum\event\course_module_viewed,mod_forum,43112
\mod_forum\event\discussion_viewed,mod_forum,43112
\mod_forum\event\discussion_viewed,mod_forum,43112
\mod_forum\event\discussion_viewed,mod_forum,43112
\mod_quiz\event\attempt_started,mod_quiz,43112
\mod_quiz\event\attempt_summary_viewed,mod_quiz,43112
\mod_quiz\event\attempt_summary_viewed,mod_quiz,43112
\mod_quiz\event\course_module_viewed,mod_quiz,43112
\mod_quiz\event\attempt_viewed,mod_quiz,43112
\mod_quiz\event\attempt_viewed,mod_quiz,43112
\mod_quiz\event\attempt_viewed,mod_quiz,43112
\mod_quiz\event\attempt_viewed,mod_quiz,43112
\mod_quiz\event\attempt_viewed,mod_quiz,43112
\mod_quiz\event\course_module_viewed,mod_quiz,43112
\mod_quiz\event\attempt_submitted,mod_quiz,43112
\mod_page\event\course_module_viewed,mod_page,43112
\mod_page\event\course_module_viewed,mod_page,43112
\mod_page\event\course_module_viewed,mod_page,43112
\mod_page\event\course_module_viewed,mod_page,43112
\mod_page\event\course_module_viewed,mod_page,43112
\mod_page\event\course_module_viewed,mod_page,43112
\mod_page\event\course_module_viewed,mod_page,43112
\core\event\user_loggedin,core,43134
\core\event\user_loggedout,core,43134
\core\event\user_loggedin,core,43134
\core\event\user_loggedin,core,43134
\core\event\user_loggedout,core,43134
\core\event\course_viewed,core,43134
\core\event\course_viewed,core,43134
\core\event\course_viewed,core,43134
\core\event\course_viewed,core,43134
\core\event\course_viewed,core,43134
\core\event\course_viewed,core,43134
\core\event\course_viewed,core,43134
\core\event\user_login_failed,core,43157
\core\event\user_loggedin,core,43157
\core\event\user_loggedout,core,43157
\core\event\user_login_failed,core,43157
\core\event\user_loggedin,core,43157
\core\event\user_login_failed,core,43157
\core\event\user_loggedout,core,43157
\core\event\user_login_failed,core,43157
\core\event\user_login_failed,core,43157
\core\event\user_loggedin,core,43157
\core\event\user_loggedout,core,43157
\core\event\user_loggedin,core,43157
\core\event\user_loggedout,core,43157
\core\event\user_loggedin,core,43157
\core\event\user_loggedout,core,43157
\core\event\user_login_failed,core,43157
\core\event\user_loggedin,core,43157
\core\event\user_loggedout,core,43157
\core\event\user_loggedin,core,43157
\core\event\user_loggedin,core,43157
\core\event\user_loggedout,core,43157
\core\event\user_loggedin,core,43157
\core\event\user_loggedout,core,43157
\core\event\user_loggedin,core,43157
\core\event\user_loggedout,core,43157
\core\event\course_viewed,core,43157
\core\event\course_viewed,core,43157
\core\event\course_viewed,core,43157
\core\event\course_viewed,core,43157
\core\event\course_viewed,core,43157
\core\event\course_viewed,core,43157
\core\event\course_viewed,core,43157
\core\event\course_viewed,core,43157
\core\event\course_viewed,core,43157
\core\event\course_viewed,core,43157
\core\event\course_viewed,core,43157
\core\event\course_viewed,core,43157
\core\event\course_viewed,core,43157
\core\event\course_viewed,core,43157
\core\event\course_viewed,core,43157
\core\event\course_viewed,core,43157
\core\event\course_viewed,core,43157
\core\event\course_viewed,core,43157
\core\event\course_viewed,core,43157
\core\event\course_viewed,core,43157
\core\event\course_viewed,core,43157
\core\event\course_viewed,core,43157
\core\event\course_viewed,core,43157
\core\event\course_viewed,core,43157
\core\event\course_viewed,core,43157
\core\event\course_viewed,core,43157
\core\event\course_viewed,core,43157
\core\event\course_viewed,core,43157
\core\event\course_viewed,core,43157
\core\event\course_viewed,core,43157
\core\event\course_viewed,core,43157
\core\event\course_viewed,core,43157
\core\event\course_viewed,core,43157
\core\event\course_viewed,core,43157
\core\event\course_viewed,core,43157
\core\event\course_viewed,core,43157
\core\event\course_viewed,core,43157
\core\event\course_viewed,core,43157
\core\event\course_viewed,core,43157
\core\event\course_viewed,core,43157
\core\event\course_viewed,core,43157
\core\event\course_viewed,core,43157
\core\event\course_viewed,core,43157
\core\event\course_viewed,core,43157
\core\event\course_viewed,core,43157
\core\event\course_viewed,core,43157
\core\event\course_viewed,core,43157
\core\event\course_viewed,core,43157
\core\event\course_viewed,core,43157
\core\event\course_viewed,core,43157
\core\event\course_viewed,core,43157
\core\event\course_viewed,core,43157
\core\event\course_viewed,core,43157
\core\event\course_viewed,core,43157
\core\event\course_viewed,core,43157
\core\event\user_graded,core,43157
\core\event\user_graded,core,43157
\mod_page\event\course_module_viewed,mod_page,43157
\mod_page\event\course_module_viewed,mod_page,43157
\mod_page\event\course_module_viewed,mod_page,43157
\mod_page\event\course_module_viewed,mod_page,43157
\mod_page\event\course_module_viewed,mod_page,43157
\mod_page\event\course_module_viewed,mod_page,43157
\mod_page\event\course_module_viewed,mod_page,43157
\mod_feedback\event\response_submitted,mod_feedback,43157
\mod_feedback\event\course_module_viewed,mod_feedback,43157
\mod_feedback\event\course_module_viewed,mod_feedback,43157
\mod_feedback\event\response_submitted,mod_feedback,43157
\mod_feedback\event\course_module_viewed,mod_feedback,43157
\mod_page\event\course_module_viewed,mod_page,43157
\mod_page\event\course_module_viewed,mod_page,43157
\mod_page\event\course_module_viewed,mod_page,43157
\mod_forum\event\assessable_uploaded,mod_forum,43157
\mod_forum\event\discussion_subscription_created,mod_forum,43157
\mod_forum\event\post_created,mod_forum,43157
\mod_forum\event\course_module_viewed,mod_forum,43157
\mod_forum\event\course_module_viewed,mod_forum,43157
\mod_forum\event\discussion_viewed,mod_forum,43157
\mod_forum\event\course_module_viewed,mod_forum,43157
\mod_forum\event\discussion_viewed,mod_forum,43157
\mod_forum\event\course_module_viewed,mod_forum,43157
\mod_forum\event\discussion_viewed,mod_forum,43157
\mod_forum\event\discussion_viewed,mod_forum,43157
\mod_forum\event\discussion_viewed,mod_forum,43157
